date,crop_name,region,demand_kg
2024-01-17,brinjal,Tuticorin,258.6
2024-01-17,brinjal,Tenkasi,245.7
2024-01-17,onion,Tirunelveli,387.8
2024-01-17,onion,Madurai,367.8
2024-01-17,onion,Nagercoil,375.1
2024-01-17,onion,Tuticorin,382.4
2024-01-17,onion,Tenkasi,405.9
2024-01-17,carrot,Tirunelveli,238.6
2024-01-17,carrot,Madurai,218.9
2024-01-17,carrot,Nagercoil,245.3
2024-01-17,carrot,Tuticorin,179.8
2024-01-17,carrot,Tenkasi,257.5
2024-01-17,cabbage,Tirunelveli,211.8
2024-01-17,cabbage,Madurai,200.1
2024-01-17,cabbage,Nagercoil,180.2
2024-01-17,cabbage,Tuticorin,189.2
2024-01-17,cabbage,Tenkasi,210.2
2024-01-17,potato,Tirunelveli,342.6
2024-01-17,potato,Madurai,343.4
2024-01-17,potato,Nagercoil,315.4
2024-01-17,potato,Tuticorin,311.4
2024-01-17,potato,Tenkasi,333.9
2024-01-17,beans,Tirunelveli,180.4
2024-01-17,beans,Madurai,165.1
2024-01-17,beans,Nagercoil,194.6
2024-01-17,beans,Tuticorin,165.7
2024-01-17,beans,Tenkasi,165.0
2024-01-17,okra,Tirunelveli,255.4
2024-01-17,okra,Madurai,266.4
2024-01-17,okra,Nagercoil,215.0
2024-01-17,okra,Tuticorin,219.6
2024-01-17,okra,Tenkasi,235.7
2024-01-18,tomato,Tirunelveli,503.2
2024-01-18,tomato,Madurai,434.8
2024-01-18,tomato,Nagercoil,437.6
2024-01-18,tomato,Tuticorin,452.4
2024-01-18,tomato,Tenkasi,459.5
2024-01-18,brinjal,Tirunelveli,278.4
2024-01-18,brinjal,Madurai,298.3
2024-01-18,brinjal,Nagercoil,251.1
2024-01-18,brinjal,Tuticorin,259.7
2024-01-18,brinjal,Tenkasi,298.2
2024-01-18,onion,Tirunelveli,385.2
2024-01-18,onion,Madurai,359.8
2024-01-18,onion,Nagercoil,358.5
2024-01-18,onion,Tuticorin,368.8
2024-01-18,onion,Tenkasi,385.0
2024-01-18,carrot,Tirunelveli,229.3
2024-01-18,carrot,Madurai,213.4
2024-01-18,carrot,Nagercoil,227.7
2024-01-18,carrot,Tuticorin,211.3
2024-01-18,carrot,Tenkasi,244.5
2024-01-18,cabbage,Tirunelveli,249.0
2024-01-18,cabbage,Madurai,190.1
2024-01-18,cabbage,Nagercoil,207.6
2024-01-18,cabbage,Tuticorin,206.0
2024-01-18,cabbage,Tenkasi,200.8
2024-01-18,potato,Tirunelveli,343.1
2024-01-18,potato,Madurai,339.6
2024-01-18,potato,Nagercoil,320.6
2024-01-18,potato,Tuticorin,356.3
2024-01-18,potato,Tenkasi,334.0
2024-01-18,beans,Tirunelveli,157.3
2024-01-18,beans,Madurai,213.9
2024-01-18,beans,Nagercoil,162.7
2024-01-18,beans,Tuticorin,170.1
2024-01-18,beans,Tenkasi,168.5
2024-01-18,okra,Tirunelveli,239.4
2024-01-18,okra,Madurai,251.0
2024-01-18,okra,Nagercoil,225.1
2024-01-18,okra,Tuticorin,253.9
2024-01-18,okra,Tenkasi,206.8
2024-01-19,tomato,Tirunelveli,414.0
2024-01-19,tomato,Madurai,476.5
2024-01-19,tomato,Nagercoil,414.9
2024-01-19,tomato,Tuticorin,400.8
2024-01-19,tomato,Tenkasi,415.4
2024-01-19,brinjal,Tirunelveli,309.8
2024-01-19,brinjal,Madurai,239.2
2024-01-19,brinjal,Nagercoil,255.9
2024-01-19,brinjal,Tuticorin,245.8
2024-01-19,brinjal,Tenkasi,269.5
2024-01-19,onion,Tirunelveli,376.3
2024-01-19,onion,Madurai,375.4
2024-01-19,onion,Nagercoil,422.1
2024-01-19,onion,Tuticorin,361.0
2024-01-19,onion,Tenkasi,383.0
2024-01-19,carrot,Tirunelveli,226.8
2024-01-19,carrot,Madurai,200.4
2024-01-19,carrot,Nagercoil,229.7
2024-01-19,carrot,Tuticorin,212.0
2024-01-19,carrot,Tenkasi,227.5
2024-01-19,cabbage,Tirunelveli,195.8
2024-01-19,cabbage,Madurai,157.0
2024-01-19,cabbage,Nagercoil,224.1
2024-01-19,cabbage,Tuticorin,239.4
2024-01-19,cabbage,Tenkasi,194.5
2024-01-19,potato,Tirunelveli,312.0
2024-01-19,potato,Madurai,360.1
2024-01-19,potato,Nagercoil,367.8
2024-01-19,potato,Tuticorin,326.6
2024-01-19,potato,Tenkasi,325.6
2024-01-19,beans,Tirunelveli,163.4
2024-01-19,beans,Madurai,131.5
2024-01-19,beans,Nagercoil,159.2
2024-01-19,beans,Tuticorin,199.3
2024-01-19,beans,Tenkasi,161.6
2024-01-19,okra,Tirunelveli,221.2
2024-01-19,okra,Madurai,251.9
2024-01-19,okra,Nagercoil,228.7
2024-01-19,okra,Tuticorin,240.7
2024-01-19,okra,Tenkasi,216.6
2024-01-20,tomato,Tirunelveli,485.3
2024-01-20,tomato,Madurai,520.8
2024-01-20,tomato,Nagercoil,508.3
2024-01-20,tomato,Tuticorin,490.5
2024-01-20,tomato,Tenkasi,508.4
2024-01-20,brinjal,Tirunelveli,304.1
2024-01-20,brinjal,Madurai,300.6
2024-01-20,brinjal,Nagercoil,339.5
2024-01-20,brinjal,Tuticorin,331.9
2024-01-20,brinjal,Tenkasi,315.8
2024-01-20,onion,Tirunelveli,445.6
2024-01-20,onion,Madurai,442.6
2024-01-20,onion,Nagercoil,452.5
2024-01-20,onion,Tuticorin,426.8
2024-01-20,onion,Tenkasi,460.0
2024-01-20,carrot,Tirunelveli,260.1
2024-01-20,carrot,Madurai,247.7
2024-01-20,carrot,Nagercoil,243.2
2024-01-20,carrot,Tuticorin,269.8
2024-01-20,carrot,Tenkasi,250.0
2024-01-20,cabbage,Tirunelveli,213.7
2024-01-20,cabbage,Madurai,220.0
2024-01-20,cabbage,Nagercoil,243.1
2024-01-20,cabbage,Tuticorin,195.5
2024-01-20,cabbage,Tenkasi,220.6
2024-01-20,potato,Tirunelveli,400.9
2024-01-20,potato,Madurai,376.1
2024-01-20,potato,Nagercoil,385.0
2024-01-20,potato,Tuticorin,401.2
2024-01-20,potato,Tenkasi,397.3
2024-01-20,beans,Tirunelveli,180.9
2024-01-20,beans,Madurai,187.1
2024-01-20,beans,Nagercoil,207.8
2024-01-20,beans,Tuticorin,208.5
2024-01-20,beans,Tenkasi,188.0
2024-01-20,okra,Tirunelveli,277.2
2024-01-20,okra,Madurai,283.7
2024-01-20,okra,Nagercoil,305.6
2024-01-20,okra,Tuticorin,299.7
2024-01-20,okra,Tenkasi,292.2
2024-01-21,tomato,Tirunelveli,484.4
2024-01-21,tomato,Madurai,500.5
2024-01-21,tomato,Nagercoil,501.6
2024-01-21,tomato,Tuticorin,534.4
2024-01-21,tomato,Tenkasi,501.2
2024-01-21,brinjal,Tirunelveli,341.3
2024-01-21,brinjal,Madurai,304.8
2024-01-21,brinjal,Nagercoil,306.4
2024-01-21,brinjal,Tuticorin,325.9
2024-01-21,brinjal,Tenkasi,347.6
2024-01-21,onion,Tirunelveli,438.5
2024-01-21,onion,Madurai,391.5
2024-01-21,onion,Nagercoil,411.5
2024-01-21,onion,Tuticorin,448.7
2024-01-21,onion,Tenkasi,413.3
2024-01-21,carrot,Tirunelveli,235.7
2024-01-21,carrot,Madurai,253.2
2024-01-21,carrot,Nagercoil,204.0
2024-01-21,carrot,Tuticorin,245.4
2024-01-21,carrot,Tenkasi,229.7
2024-01-21,cabbage,Tirunelveli,197.7
2024-01-21,cabbage,Madurai,211.7
2024-01-21,cabbage,Nagercoil,206.3
2024-01-21,cabbage,Tuticorin,237.1
2024-01-21,cabbage,Tenkasi,251.6
2024-01-21,potato,Tirunelveli,372.2
2024-01-21,potato,Madurai,367.6
2024-01-21,potato,Nagercoil,371.2
2024-01-21,potato,Tuticorin,357.3
2024-01-21,potato,Tenkasi,353.7
2024-01-21,beans,Tirunelveli,156.8
2024-01-21,beans,Madurai,163.2
2024-01-21,beans,Nagercoil,222.4
2024-01-21,beans,Tuticorin,175.9
2024-01-21,beans,Tenkasi,130.9
2024-01-21,okra,Tirunelveli,266.6
2024-01-21,okra,Madurai,246.5
2024-01-21,okra,Nagercoil,279.5
2024-01-21,okra,Tuticorin,277.3
2024-01-21,okra,Tenkasi,279.4
2024-01-22,tomato,Tirunelveli,439.2
2024-01-22,tomato,Madurai,432.5
2024-01-22,tomato,Nagercoil,410.9
2024-01-22,tomato,Tuticorin,438.5
2024-01-22,tomato,Tenkasi,460.4
2024-01-22,brinjal,Tirunelveli,311.3
2024-01-22,brinjal,Madurai,270.2
2024-01-22,brinjal,Nagercoil,272.4
2024-01-22,brinjal,Tuticorin,285.0
2024-01-22,brinjal,Tenkasi,304.9
2024-01-22,onion,Tirunelveli,375.3
2024-01-22,onion,Madurai,398.9
2024-01-22,onion,Nagercoil,368.5
2024-01-22,onion,Tuticorin,391.6
2024-01-22,onion,Tenkasi,404.4
2024-01-22,carrot,Tirunelveli,194.2
2024-01-22,carrot,Madurai,209.5
2024-01-22,carrot,Nagercoil,239.1
2024-01-22,carrot,Tuticorin,232.3
2024-01-22,carrot,Tenkasi,240.7
2024-01-22,cabbage,Tirunelveli,215.0
2024-01-22,cabbage,Madurai,191.2
2024-01-22,cabbage,Nagercoil,242.0
2024-01-22,cabbage,Tuticorin,200.7
2024-01-22,cabbage,Tenkasi,136.9
2024-01-22,potato,Tirunelveli,324.4
2024-01-22,potato,Madurai,320.6
2024-01-22,potato,Nagercoil,345.9
2024-01-22,potato,Tuticorin,321.0
2024-01-22,potato,Tenkasi,352.0
2024-01-22,beans,Tirunelveli,176.2
2024-01-22,beans,Madurai,145.0
2024-01-22,beans,Nagercoil,162.2
2024-01-22,beans,Tuticorin,149.5
2024-01-22,beans,Tenkasi,168.7
2024-01-22,okra,Tirunelveli,226.4
2024-01-22,okra,Madurai,243.5
2024-01-22,okra,Nagercoil,236.6
2024-01-22,okra,Tuticorin,239.0
2024-01-22,okra,Tenkasi,283.0
2024-01-23,tomato,Tirunelveli,432.8
2024-01-23,tomato,Madurai,401.3
2024-01-23,tomato,Nagercoil,460.3
2024-01-23,tomato,Tuticorin,460.2
2024-01-23,tomato,Tenkasi,400.4
2024-01-23,brinjal,Tirunelveli,261.0
2024-01-23,brinjal,Madurai,283.7
2024-01-23,brinjal,Nagercoil,285.5
2024-01-23,brinjal,Tuticorin,274.9
2024-01-23,brinjal,Tenkasi,275.4
2024-01-23,onion,Tirunelveli,366.2
2024-01-23,onion,Madurai,337.0
2024-01-23,onion,Nagercoil,426.0
2024-01-23,onion,Tuticorin,365.6
2024-01-23,onion,Tenkasi,388.5
2024-01-23,carrot,Tirunelveli,216.8
2024-01-23,carrot,Madurai,237.9
2024-01-23,carrot,Nagercoil,222.3
2024-01-23,carrot,Tuticorin,223.1
2024-01-23,carrot,Tenkasi,167.3
2024-01-23,cabbage,Tirunelveli,181.3
2024-01-23,cabbage,Madurai,212.9
2024-01-23,cabbage,Nagercoil,211.1
2024-01-23,cabbage,Tuticorin,179.0
2024-01-23,cabbage,Tenkasi,166.4
2024-01-23,potato,Tirunelveli,332.5
2024-01-23,potato,Madurai,271.9
2024-01-23,potato,Nagercoil,307.0
2024-01-23,potato,Tuticorin,365.2
2024-01-23,potato,Tenkasi,358.9
2024-01-23,beans,Tirunelveli,174.7
2024-01-23,beans,Madurai,171.1
2024-01-23,beans,Nagercoil,126.0
2024-01-23,beans,Tuticorin,150.2
2024-01-23,beans,Tenkasi,159.1
2024-01-23,okra,Tirunelveli,227.6
2024-01-23,okra,Madurai,235.0
2024-01-23,okra,Nagercoil,268.0
2024-01-23,okra,Tuticorin,231.2
2024-01-23,okra,Tenkasi,235.2
2024-01-24,tomato,Tirunelveli,454.8
2024-01-24,tomato,Madurai,411.6
2024-01-24,tomato,Nagercoil,423.2
2024-01-24,tomato,Tuticorin,425.2
2024-01-24,tomato,Tenkasi,441.1
2024-01-24,brinjal,Tirunelveli,268.1
2024-01-24,brinjal,Madurai,268.7
2024-01-24,brinjal,Nagercoil,261.7
2024-01-24,brinjal,Tuticorin,253.6
2024-01-24,brinjal,Tenkasi,287.2
2024-01-24,onion,Tirunelveli,378.2
2024-01-24,onion,Madurai,397.4
2024-01-24,onion,Nagercoil,362.8
2024-01-24,onion,Tuticorin,371.7
2024-01-24,onion,Tenkasi,380.6
2024-01-24,carrot,Tirunelveli,217.4
2024-01-24,carrot,Madurai,235.1
2024-01-24,carrot,Nagercoil,211.4
2024-01-24,carrot,Tuticorin,234.9
2024-01-24,carrot,Tenkasi,227.5
2024-01-24,cabbage,Tirunelveli,195.9
2024-01-24,cabbage,Madurai,179.0
2024-01-24,cabbage,Nagercoil,213.1
2024-01-24,cabbage,Tuticorin,179.5
2024-01-24,cabbage,Tenkasi,197.6
2024-01-24,potato,Tirunelveli,328.9
2024-01-24,potato,Madurai,325.9
2024-01-24,potato,Nagercoil,322.2
2024-01-24,potato,Tuticorin,313.6
2024-01-24,potato,Tenkasi,297.7
2024-01-24,beans,Tirunelveli,193.1
2024-01-24,beans,Madurai,155.2
2024-01-24,beans,Nagercoil,162.4
2024-01-24,beans,Tuticorin,162.3
2024-01-24,beans,Tenkasi,186.9
2024-01-24,okra,Tirunelveli,280.7
2024-01-24,okra,Madurai,245.2
2024-01-24,okra,Nagercoil,238.9
2024-01-24,okra,Tuticorin,219.5
2024-01-24,okra,Tenkasi,213.1
2024-01-25,tomato,Tirunelveli,404.5
2024-01-25,tomato,Madurai,424.1
2024-01-25,tomato,Nagercoil,398.2
2024-01-25,tomato,Tuticorin,461.6
2024-01-25,tomato,Tenkasi,448.5
2024-01-25,brinjal,Tirunelveli,270.0
2024-01-25,brinjal,Madurai,297.2
2024-01-25,brinjal,Nagercoil,253.6
2024-01-25,brinjal,Tuticorin,258.6
2024-01-25,brinjal,Tenkasi,236.3
2024-01-25,onion,Tirunelveli,400.5
2024-01-25,onion,Madurai,368.8
2024-01-25,onion,Nagercoil,385.3
2024-01-25,onion,Tuticorin,405.1
2024-01-25,onion,Tenkasi,412.4
2024-01-25,carrot,Tirunelveli,219.4
2024-01-25,carrot,Madurai,227.7
2024-01-25,carrot,Nagercoil,201.9
2024-01-25,carrot,Tuticorin,253.7
2024-01-25,carrot,Tenkasi,216.7
2024-01-25,cabbage,Tirunelveli,199.6
2024-01-25,cabbage,Madurai,189.9
2024-01-25,cabbage,Nagercoil,222.0
2024-01-25,cabbage,Tuticorin,202.0
2024-01-25,cabbage,Tenkasi,213.2
2024-01-25,potato,Tirunelveli,337.1
2024-01-25,potato,Madurai,325.6
2024-01-25,potato,Nagercoil,348.6
2024-01-25,potato,Tuticorin,336.9
2024-01-25,potato,Tenkasi,310.8
2024-01-25,beans,Tirunelveli,145.2
2024-01-25,beans,Madurai,168.0
2024-01-25,beans,Nagercoil,183.1
2024-01-25,beans,Tuticorin,197.8
2024-01-25,beans,Tenkasi,129.5
2024-01-25,okra,Tirunelveli,242.5
2024-01-25,okra,Madurai,251.8
2024-01-25,okra,Nagercoil,247.9
2024-01-25,okra,Tuticorin,262.2
2024-01-25,okra,Tenkasi,255.1
2024-01-26,tomato,Tirunelveli,420.3
2024-01-26,tomato,Madurai,419.7
2024-01-26,tomato,Nagercoil,446.2
2024-01-26,tomato,Tuticorin,459.8
2024-01-26,tomato,Tenkasi,442.9
2024-01-26,brinjal,Tirunelveli,243.4
2024-01-26,brinjal,Madurai,254.1
2024-01-26,brinjal,Nagercoil,288.8
2024-01-26,brinjal,Tuticorin,268.0
2024-01-26,brinjal,Tenkasi,277.4
2024-01-26,onion,Tirunelveli,406.3
2024-01-26,onion,Madurai,361.0
2024-01-26,onion,Nagercoil,376.7
2024-01-26,onion,Tuticorin,374.5
2024-01-26,onion,Tenkasi,392.1
2024-01-26,carrot,Tirunelveli,235.5
2024-01-26,carrot,Madurai,190.4
2024-01-26,carrot,Nagercoil,219.9
2024-01-26,carrot,Tuticorin,237.4
2024-01-26,carrot,Tenkasi,182.9
2024-01-26,cabbage,Tirunelveli,196.7
2024-01-26,cabbage,Madurai,173.7
2024-01-26,cabbage,Nagercoil,185.2
2024-01-26,cabbage,Tuticorin,147.9
2024-01-26,cabbage,Tenkasi,225.9
2024-01-26,potato,Tirunelveli,322.9
2024-01-26,potato,Madurai,313.9
2024-01-26,potato,Nagercoil,336.6
2024-01-26,potato,Tuticorin,309.2
2024-01-26,potato,Tenkasi,307.3
2024-01-26,beans,Tirunelveli,195.2
2024-01-26,beans,Madurai,201.2
2024-01-26,beans,Nagercoil,153.2
2024-01-26,beans,Tuticorin,186.3
2024-01-26,beans,Tenkasi,172.1
2024-01-26,okra,Tirunelveli,213.7
2024-01-26,okra,Madurai,223.4
2024-01-26,okra,Nagercoil,273.0
2024-01-26,okra,Tuticorin,213.5
2024-01-26,okra,Tenkasi,287.6
2024-01-27,tomato,Tirunelveli,494.6
2024-01-27,tomato,Madurai,537.6
2024-01-27,tomato,Nagercoil,499.9
2024-01-27,tomato,Tuticorin,522.0
2024-01-27,tomato,Tenkasi,533.9
2024-01-27,brinjal,Tirunelveli,344.0
2024-01-27,brinjal,Madurai,304.6
2024-01-27,brinjal,Nagercoil,299.1
2024-01-27,brinjal,Tuticorin,314.6
2024-01-27,brinjal,Tenkasi,290.2
2024-01-27,onion,Tirunelveli,447.5
2024-01-27,onion,Madurai,426.3
2024-01-27,onion,Nagercoil,464.4
2024-01-27,onion,Tuticorin,431.3
2024-01-27,onion,Tenkasi,407.9
2024-01-27,carrot,Tirunelveli,281.0
2024-01-27,carrot,Madurai,256.7
2024-01-27,carrot,Nagercoil,253.6
2024-01-27,carrot,Tuticorin,274.9
2024-01-27,carrot,Tenkasi,270.4
2024-01-27,cabbage,Tirunelveli,212.5
2024-01-27,cabbage,Madurai,218.7
2024-01-27,cabbage,Nagercoil,205.4
2024-01-27,cabbage,Tuticorin,198.4
2024-01-27,cabbage,Tenkasi,239.3
2024-01-27,potato,Tirunelveli,387.3
2024-01-27,potato,Madurai,394.7
2024-01-27,potato,Nagercoil,405.1
2024-01-27,potato,Tuticorin,395.0
2024-01-27,potato,Tenkasi,396.8
2024-01-27,beans,Tirunelveli,148.2
2024-01-27,beans,Madurai,183.6
2024-01-27,beans,Nagercoil,209.0
2024-01-27,beans,Tuticorin,166.4
2024-01-27,beans,Tenkasi,191.6
2024-01-27,okra,Tirunelveli,288.7
2024-01-27,okra,Madurai,287.2
2024-01-27,okra,Nagercoil,285.7
2024-01-27,okra,Tuticorin,290.3
2024-01-27,okra,Tenkasi,281.9
2024-01-28,tomato,Tirunelveli,476.7
2024-01-28,tomato,Madurai,516.1
2024-01-28,tomato,Nagercoil,511.7
2024-01-28,tomato,Tuticorin,477.0
2024-01-28,tomato,Tenkasi,533.6
2024-01-28,brinjal,Tirunelveli,326.9
2024-01-28,brinjal,Madurai,288.6
2024-01-28,brinjal,Nagercoil,299.9
2024-01-28,brinjal,Tuticorin,305.0
2024-01-28,brinjal,Tenkasi,305.0
2024-01-28,onion,Tirunelveli,448.6
2024-01-28,onion,Madurai,423.2
2024-01-28,onion,Nagercoil,465.3
2024-01-28,onion,Tuticorin,463.7
2024-01-28,onion,Tenkasi,455.1
2024-01-28,carrot,Tirunelveli,253.9
2024-01-28,carrot,Madurai,271.7
2024-01-28,carrot,Nagercoil,247.5
2024-01-28,carrot,Tuticorin,238.5
2024-01-28,carrot,Tenkasi,276.8
2024-01-28,cabbage,Tirunelveli,234.1
2024-01-28,cabbage,Madurai,214.0
2024-01-28,cabbage,Nagercoil,219.3
2024-01-28,cabbage,Tuticorin,213.0
2024-01-28,cabbage,Tenkasi,268.1
2024-01-28,potato,Tirunelveli,379.6
2024-01-28,potato,Madurai,382.7
2024-01-28,potato,Nagercoil,393.9
2024-01-28,potato,Tuticorin,355.2
2024-01-28,potato,Tenkasi,401.4
2024-01-28,beans,Tirunelveli,177.6
2024-01-28,beans,Madurai,226.4
2024-01-28,beans,Nagercoil,183.5
2024-01-28,beans,Tuticorin,210.5
2024-01-28,beans,Tenkasi,139.8
2024-01-28,okra,Tirunelveli,254.8
2024-01-28,okra,Madurai,272.4
2024-01-28,okra,Nagercoil,237.7
2024-01-28,okra,Tuticorin,290.3
2024-01-28,okra,Tenkasi,284.6
2024-01-29,tomato,Tirunelveli,420.2
2024-01-29,tomato,Madurai,439.7
2024-01-29,tomato,Nagercoil,456.1
2024-01-29,tomato,Tuticorin,397.9
2024-01-29,tomato,Tenkasi,414.5
2024-01-29,brinjal,Tirunelveli,268.3
2024-01-29,brinjal,Madurai,275.5
2024-01-29,brinjal,Nagercoil,273.8
2024-01-29,brinjal,Tuticorin,292.8
2024-01-29,brinjal,Tenkasi,284.5
2024-01-29,onion,Tirunelveli,398.9
2024-01-29,onion,Madurai,357.2
2024-01-29,onion,Nagercoil,387.9
2024-01-29,onion,Tuticorin,378.9
2024-01-29,onion,Tenkasi,414.2
2024-01-29,carrot,Tirunelveli,223.5
2024-01-29,carrot,Madurai,206.6
2024-01-29,carrot,Nagercoil,237.1
2024-01-29,carrot,Tuticorin,231.3
2024-01-29,carrot,Tenkasi,203.6
2024-01-29,cabbage,Tirunelveli,191.0
2024-01-29,cabbage,Madurai,191.4
2024-01-29,cabbage,Nagercoil,222.5
2024-01-29,cabbage,Tuticorin,202.1
2024-01-29,cabbage,Tenkasi,212.5
2024-01-29,potato,Tirunelveli,320.1
2024-01-29,potato,Madurai,336.7
2024-01-29,potato,Nagercoil,356.1
2024-01-29,potato,Tuticorin,322.8
2024-01-29,potato,Tenkasi,332.3
2024-01-29,beans,Tirunelveli,137.7
2024-01-29,beans,Madurai,149.7
2024-01-29,beans,Nagercoil,158.3
2024-01-29,beans,Tuticorin,143.8
2024-01-29,beans,Tenkasi,191.4
2024-01-29,okra,Tirunelveli,225.2
2024-01-29,okra,Madurai,257.7
2024-01-29,okra,Nagercoil,245.7
2024-01-29,okra,Tuticorin,242.6
2024-01-29,okra,Tenkasi,271.7
2024-01-30,tomato,Tirunelveli,394.8
2024-01-30,tomato,Madurai,436.1
2024-01-30,tomato,Nagercoil,418.4
2024-01-30,tomato,Tuticorin,400.8
2024-01-30,tomato,Tenkasi,416.1
2024-01-30,brinjal,Tirunelveli,275.3
2024-01-30,brinjal,Madurai,260.5
2024-01-30,brinjal,Nagercoil,292.9
2024-01-30,brinjal,Tuticorin,270.7
2024-01-30,brinjal,Tenkasi,268.5
2024-01-30,onion,Tirunelveli,378.6
2024-01-30,onion,Madurai,383.0
2024-01-30,onion,Nagercoil,376.6
2024-01-30,onion,Tuticorin,368.0
2024-01-30,onion,Tenkasi,404.8
2024-01-30,carrot,Tirunelveli,207.5
2024-01-30,carrot,Madurai,212.3
2024-01-30,carrot,Nagercoil,228.6
2024-01-30,carrot,Tuticorin,226.4
2024-01-30,carrot,Tenkasi,202.1
2024-01-30,cabbage,Tirunelveli,213.1
2024-01-30,cabbage,Madurai,208.8
2024-01-30,cabbage,Nagercoil,201.6
2024-01-30,cabbage,Tuticorin,189.4
2024-01-30,cabbage,Tenkasi,189.9
2024-01-30,potato,Tirunelveli,326.0
2024-01-30,potato,Madurai,305.4
2024-01-30,potato,Nagercoil,329.2
2024-01-30,potato,Tuticorin,347.8
2024-01-30,potato,Tenkasi,347.5
2024-01-30,beans,Tirunelveli,157.4
2024-01-30,beans,Madurai,186.3
2024-01-30,beans,Nagercoil,203.1
2024-01-30,beans,Tuticorin,158.7
2024-01-30,beans,Tenkasi,178.8
2024-01-30,okra,Tirunelveli,196.7
2024-01-30,okra,Madurai,216.8
2024-01-30,okra,Nagercoil,243.8
2024-01-30,okra,Tuticorin,221.9
2024-01-30,okra,Tenkasi,282.8
2024-01-31,tomato,Tirunelveli,452.0
2024-01-31,tomato,Madurai,459.3
2024-01-31,tomato,Nagercoil,439.4
2024-01-31,tomato,Tuticorin,419.9
2024-01-31,tomato,Tenkasi,429.6
2024-01-31,brinjal,Tirunelveli,280.1
2024-01-31,brinjal,Madurai,262.2
2024-01-31,brinjal,Nagercoil,288.4
2024-01-31,brinjal,Tuticorin,289.2
2024-01-31,brinjal,Tenkasi,275.1
2024-01-31,onion,Tirunelveli,348.5
2024-01-31,onion,Madurai,419.3
2024-01-31,onion,Nagercoil,380.7
2024-01-31,onion,Tuticorin,439.2
2024-01-31,onion,Tenkasi,398.1
2024-01-31,carrot,Tirunelveli,215.8
2024-01-31,carrot,Madurai,229.0
2024-01-31,carrot,Nagercoil,179.6
2024-01-31,carrot,Tuticorin,240.5
2024-01-31,carrot,Tenkasi,271.3
2024-01-31,cabbage,Tirunelveli,156.2
2024-01-31,cabbage,Madurai,192.3
2024-01-31,cabbage,Nagercoil,195.9
2024-01-31,cabbage,Tuticorin,215.5
2024-01-31,cabbage,Tenkasi,240.1
2024-01-31,potato,Tirunelveli,337.7
2024-01-31,potato,Madurai,372.8
2024-01-31,potato,Nagercoil,333.4
2024-01-31,potato,Tuticorin,339.0
2024-01-31,potato,Tenkasi,336.6
2024-01-31,beans,Tirunelveli,189.4
2024-01-31,beans,Madurai,156.6
2024-01-31,beans,Nagercoil,181.4
2024-01-31,beans,Tuticorin,140.4
2024-01-31,beans,Tenkasi,159.3
2024-01-31,okra,Tirunelveli,229.3
2024-01-31,okra,Madurai,243.8
2024-01-31,okra,Nagercoil,235.7
2024-01-31,okra,Tuticorin,264.6
2024-01-31,okra,Tenkasi,224.4
2024-02-01,tomato,Tirunelveli,434.7
2024-02-01,tomato,Madurai,442.1
2024-02-01,tomato,Nagercoil,489.2
2024-02-01,tomato,Tuticorin,449.9
2024-02-01,tomato,Tenkasi,477.2
2024-02-01,brinjal,Tirunelveli,287.4
2024-02-01,brinjal,Madurai,309.8
2024-02-01,brinjal,Nagercoil,288.7
2024-02-01,brinjal,Tuticorin,348.6
2024-02-01,brinjal,Tenkasi,331.3
2024-02-01,onion,Tirunelveli,404.3
2024-02-01,onion,Madurai,401.6
2024-02-01,onion,Nagercoil,473.3
2024-02-01,onion,Tuticorin,389.0
2024-02-01,onion,Tenkasi,409.5
2024-02-01,carrot,Tirunelveli,235.1
2024-02-01,carrot,Madurai,234.6
2024-02-01,carrot,Nagercoil,199.9
2024-02-01,carrot,Tuticorin,244.6
2024-02-01,carrot,Tenkasi,215.2
2024-02-01,cabbage,Tirunelveli,239.9
2024-02-01,cabbage,Madurai,182.1
2024-02-01,cabbage,Nagercoil,212.4
2024-02-01,cabbage,Tuticorin,166.9
2024-02-01,cabbage,Tenkasi,168.1
2024-02-01,potato,Tirunelveli,335.2
2024-02-01,potato,Madurai,338.0
2024-02-01,potato,Nagercoil,381.3
2024-02-01,potato,Tuticorin,351.1
2024-02-01,potato,Tenkasi,377.8
2024-02-01,beans,Tirunelveli,168.4
2024-02-01,beans,Madurai,188.1
2024-02-01,beans,Nagercoil,161.5
2024-02-01,beans,Tuticorin,160.1
2024-02-01,beans,Tenkasi,139.6
2024-02-01,okra,Tirunelveli,264.8
2024-02-01,okra,Madurai,263.3
2024-02-01,okra,Nagercoil,273.7
2024-02-01,okra,Tuticorin,262.4
2024-02-01,okra,Tenkasi,298.6
2024-02-02,tomato,Tirunelveli,472.8
2024-02-02,tomato,Madurai,489.1
2024-02-02,tomato,Nagercoil,462.8
2024-02-02,tomato,Tuticorin,451.1
2024-02-02,tomato,Tenkasi,483.6
2024-02-02,brinjal,Tirunelveli,291.5
2024-02-02,brinjal,Madurai,309.9
2024-02-02,brinjal,Nagercoil,300.4
2024-02-02,brinjal,Tuticorin,277.4
2024-02-02,brinjal,Tenkasi,314.8
2024-02-02,onion,Tirunelveli,393.2
2024-02-02,onion,Madurai,423.1
2024-02-02,onion,Nagercoil,436.3
2024-02-02,onion,Tuticorin,402.9
2024-02-02,onion,Tenkasi,433.7
2024-02-02,carrot,Tirunelveli,242.6
2024-02-02,carrot,Madurai,251.7
