date,crop_name,region,month,demand_index,price_per_kg
2024-01-13,potato,Madurai,1,0.95,23.98
2024-01-13,potato,Nagercoil,1,1.09,28.41
2024-01-13,potato,Tuticorin,1,0.97,24.38
2024-01-13,potato,Tenkasi,1,1.24,32.07
2024-01-13,beans,Tirunelveli,1,1.29,48.96
2024-01-13,beans,Madurai,1,0.81,29.77
2024-01-13,beans,Nagercoil,1,0.81,30.32
2024-01-13,beans,Tuticorin,1,1.19,41.54
2024-01-13,beans,Tenkasi,1,1.14,40.4
2024-01-13,okra,Tirunelveli,1,1.3,35.69
2024-01-13,okra,Madurai,1,1.01,26.47
2024-01-13,okra,Nagercoil,1,1.2,33.2
2024-01-13,okra,Tuticorin,1,1.15,33.74
2024-01-13,okra,Tenkasi,1,0.94,28.14
2024-01-14,tomato,Tirunelveli,1,1.28,33.94
2024-01-14,tomato,Madurai,1,1.27,32.46
2024-01-14,tomato,Nagercoil,1,1.01,25.3
2024-01-14,tomato,Tuticorin,1,0.94,27.67
2024-01-14,tomato,Tenkasi,1,1.29,36.07
2024-01-14,brinjal,Tirunelveli,1,0.91,21.33
2024-01-14,brinjal,Madurai,1,0.91,21.55
2024-01-14,brinjal,Nagercoil,1,0.98,22.93
2024-01-14,brinjal,Tuticorin,1,1.23,29.9
2024-01-14,brinjal,Tenkasi,1,0.89,21.07
2024-01-14,onion,Tirunelveli,1,1.23,40.87
2024-01-14,onion,Madurai,1,1.22,40.51
2024-01-14,onion,Nagercoil,1,1.18,36.65
2024-01-14,onion,Tuticorin,1,0.82,26.81
2024-01-14,onion,Tenkasi,1,1.26,42.52
2024-01-14,carrot,Tirunelveli,1,1.04,32.06
2024-01-14,carrot,Madurai,1,0.86,26.41
2024-01-14,carrot,Nagercoil,1,1.02,29.42
2024-01-14,carrot,Tuticorin,1,0.9,25.99
2024-01-14,carrot,Tenkasi,1,1.09,32.82
2024-01-14,cabbage,Tirunelveli,1,0.93,17.13
2024-01-14,cabbage,Madurai,1,1.03,21.38
2024-01-14,cabbage,Nagercoil,1,0.81,15.33
2024-01-14,cabbage,Tuticorin,1,1.04,19.09
2024-01-14,cabbage,Tenkasi,1,1.1,22.82
2024-01-14,potato,Tirunelveli,1,1.23,30.1
2024-01-14,potato,Madurai,1,1.19,30.66
2024-01-14,potato,Nagercoil,1,0.85,21.14
2024-01-14,potato,Tuticorin,1,0.92,27.37
2024-01-14,potato,Tenkasi,1,1.15,29.67
2024-01-14,beans,Tirunelveli,1,1.08,39.31
2024-01-14,beans,Madurai,1,0.98,36.75
2024-01-14,beans,Nagercoil,1,0.82,30.46
2024-01-14,beans,Tuticorin,1,0.87,31.5
2024-01-14,beans,Tenkasi,1,1.08,42.26
2024-01-14,okra,Tirunelveli,1,0.9,26.09
2024-01-14,okra,Madurai,1,0.88,25.11
2024-01-14,okra,Nagercoil,1,1.15,31.04
2024-01-14,okra,Tuticorin,1,0.82,25.52
2024-01-14,okra,Tenkasi,1,1.24,35.07
2024-01-15,tomato,Tirunelveli,1,1.16,30.23
2024-01-15,tomato,Madurai,1,1.21,34.08
2024-01-15,tomato,Nagercoil,1,0.84,22.75
2024-01-15,tomato,Tuticorin,1,1.21,33.91
2024-01-15,tomato,Tenkasi,1,1.03,28.18
2024-01-15,brinjal,Tirunelveli,1,1.17,30.84
2024-01-15,brinjal,Madurai,1,0.84,18.34
2024-01-15,brinjal,Nagercoil,1,1.19,27.46
2024-01-15,brinjal,Tuticorin,1,1.13,31.16
2024-01-15,brinjal,Tenkasi,1,1.16,27.28
2024-01-15,onion,Tirunelveli,1,0.91,27.79
2024-01-15,onion,Madurai,1,1.14,37.62
2024-01-15,onion,Nagercoil,1,0.84,28.6
2024-01-15,onion,Tuticorin,1,1.16,37.36
2024-01-15,onion,Tenkasi,1,1.17,34.98
2024-01-15,carrot,Tirunelveli,1,0.99,28.31
2024-01-15,carrot,Madurai,1,1.29,36.6
2024-01-15,carrot,Nagercoil,1,1.16,38.0
2024-01-15,carrot,Tuticorin,1,1.04,28.95
2024-01-15,carrot,Tenkasi,1,1.1,32.14
2024-01-15,cabbage,Tirunelveli,1,1.26,25.11
2024-01-15,cabbage,Madurai,1,1.12,19.71
2024-01-15,cabbage,Nagercoil,1,1.17,23.18
2024-01-15,cabbage,Tuticorin,1,1.25,23.25
2024-01-15,cabbage,Tenkasi,1,0.89,17.7
2024-01-15,potato,Tirunelveli,1,1.05,26.55
2024-01-15,potato,Madurai,1,0.92,23.59
2024-01-15,potato,Nagercoil,1,1.06,28.87
2024-01-15,potato,Tuticorin,1,0.98,23.54
2024-01-15,potato,Tenkasi,1,1.0,26.16
2024-01-15,beans,Tirunelveli,1,1.28,49.55
2024-01-15,beans,Madurai,1,0.96,34.35
2024-01-15,beans,Nagercoil,1,1.19,42.32
2024-01-15,beans,Tuticorin,1,0.84,31.07
2024-01-15,beans,Tenkasi,1,0.88,30.15
2024-01-15,okra,Tirunelveli,1,1.21,34.32
2024-01-15,okra,Madurai,1,1.02,29.36
2024-01-15,okra,Nagercoil,1,1.15,30.15
2024-01-15,okra,Tuticorin,1,0.88,25.97
2024-01-15,okra,Tenkasi,1,1.04,30.83
2024-01-16,tomato,Tirunelveli,1,1.22,33.39
2024-01-16,tomato,Madurai,1,1.23,35.12
2024-01-16,tomato,Nagercoil,1,0.9,23.78
2024-01-16,tomato,Tuticorin,1,0.83,21.44
2024-01-16,tomato,Tenkasi,1,1.07,28.44
2024-01-16,brinjal,Tirunelveli,1,1.27,28.41
2024-01-16,brinjal,Madurai,1,0.96,21.78
2024-01-16,brinjal,Nagercoil,1,0.87,20.69
2024-01-16,brinjal,Tuticorin,1,1.29,30.8
2024-01-16,brinjal,Tenkasi,1,1.23,29.86
2024-01-16,onion,Tirunelveli,1,1.03,29.98
2024-01-16,onion,Madurai,1,1.13,40.96
2024-01-16,onion,Nagercoil,1,0.87,26.64
2024-01-16,onion,Tuticorin,1,1.14,37.63
2024-01-16,onion,Tenkasi,1,1.28,41.85
2024-01-16,carrot,Tirunelveli,1,1.02,29.78
2024-01-16,carrot,Madurai,1,1.23,37.97
2024-01-16,carrot,Nagercoil,1,1.22,35.32
2024-01-16,carrot,Tuticorin,1,1.27,38.25
2024-01-16,carrot,Tenkasi,1,1.11,36.38
2024-01-16,cabbage,Tirunelveli,1,1.23,23.21
2024-01-16,cabbage,Madurai,1,1.27,24.59
2024-01-16,cabbage,Nagercoil,1,1.14,20.54
2024-01-16,cabbage,Tuticorin,1,1.13,22.86
2024-01-16,cabbage,Tenkasi,1,1.0,18.13
2024-01-16,potato,Tirunelveli,1,1.13,29.57
2024-01-16,potato,Madurai,1,1.3,35.04
2024-01-16,potato,Nagercoil,1,1.19,30.35
2024-01-16,potato,Tuticorin,1,1.08,28.8
2024-01-16,potato,Tenkasi,1,1.0,26.39
2024-01-16,beans,Tirunelveli,1,0.96,37.82
2024-01-16,beans,Madurai,1,1.18,45.3
2024-01-16,beans,Nagercoil,1,1.2,47.04
2024-01-16,beans,Tuticorin,1,0.86,31.97
2024-01-16,beans,Tenkasi,1,1.07,38.43
2024-01-16,okra,Tirunelveli,1,1.15,29.61
2024-01-16,okra,Madurai,1,0.99,25.46
2024-01-16,okra,Nagercoil,1,0.99,27.12
2024-01-16,okra,Tuticorin,1,0.91,25.79
2024-01-16,okra,Tenkasi,1,1.13,30.65
2024-01-17,tomato,Tirunelveli,1,1.11,26.45
2024-01-17,tomato,Madurai,1,1.23,32.08
2024-01-17,tomato,Nagercoil,1,1.06,27.79
2024-01-17,tomato,Tuticorin,1,0.97,26.06
2024-01-17,tomato,Tenkasi,1,0.99,28.78
2024-01-17,brinjal,Tirunelveli,1,1.07,22.49
2024-01-17,brinjal,Madurai,1,1.1,27.13
2024-01-17,brinjal,Nagercoil,1,1.16,28.28
2024-01-17,brinjal,Tuticorin,1,1.28,29.84
2024-01-17,brinjal,Tenkasi,1,1.26,30.47
2024-01-17,onion,Tirunelveli,1,0.83,26.49
2024-01-17,onion,Madurai,1,0.85,28.27
2024-01-17,onion,Nagercoil,1,1.04,32.33
2024-01-17,onion,Tuticorin,1,0.95,29.28
2024-01-17,onion,Tenkasi,1,1.2,35.88
2024-01-17,carrot,Tirunelveli,1,1.11,33.86
2024-01-17,carrot,Madurai,1,1.16,33.95
2024-01-17,carrot,Nagercoil,1,0.86,23.53
2024-01-17,carrot,Tuticorin,1,0.89,25.35
2024-01-17,carrot,Tenkasi,1,1.06,32.81
2024-01-17,cabbage,Tirunelveli,1,1.15,22.58
2024-01-17,cabbage,Madurai,1,0.93,16.56
2024-01-17,cabbage,Nagercoil,1,1.28,26.89
2024-01-17,cabbage,Tuticorin,1,1.08,20.69
2024-01-17,cabbage,Tenkasi,1,0.82,16.61
2024-01-17,potato,Tirunelveli,1,1.1,28.61
2024-01-17,potato,Madurai,1,1.21,30.78
2024-01-17,potato,Nagercoil,1,0.91,23.98
2024-01-17,potato,Tuticorin,1,1.11,30.25
2024-01-17,potato,Tenkasi,1,1.25,31.8
2024-01-17,beans,Tirunelveli,1,0.98,37.87
2024-01-17,beans,Madurai,1,0.94,34.22
2024-01-17,beans,Nagercoil,1,1.21,48.3
2024-01-17,beans,Tuticorin,1,0.85,30.65
2024-01-17,beans,Tenkasi,1,1.11,45.17
2024-01-17,okra,Tirunelveli,1,0.88,22.85
2024-01-17,okra,Madurai,1,1.17,32.13
2024-01-17,okra,Nagercoil,1,0.85,24.38
2024-01-17,okra,Tuticorin,1,0.81,24.53
2024-01-17,okra,Tenkasi,1,1.07,32.44
2024-01-18,tomato,Tirunelveli,1,0.92,26.81
2024-01-18,tomato,Madurai,1,1.05,25.65
2024-01-18,tomato,Nagercoil,1,1.29,35.4
2024-01-18,tomato,Tuticorin,1,1.0,25.77
2024-01-18,tomato,Tenkasi,1,1.01,28.72
2024-01-18,brinjal,Tirunelveli,1,1.3,32.3
2024-01-18,brinjal,Madurai,1,0.86,20.89
2024-01-18,brinjal,Nagercoil,1,1.09,24.96
2024-01-18,brinjal,Tuticorin,1,0.94,20.51
2024-01-18,brinjal,Tenkasi,1,0.98,22.05
2024-01-18,onion,Tirunelveli,1,0.83,25.78
2024-01-18,onion,Madurai,1,1.2,38.76
2024-01-18,onion,Nagercoil,1,0.92,31.12
2024-01-18,onion,Tuticorin,1,1.13,36.46
2024-01-18,onion,Tenkasi,1,1.07,32.64
2024-01-18,carrot,Tirunelveli,1,1.13,32.31
2024-01-18,carrot,Madurai,1,1.3,40.08
2024-01-18,carrot,Nagercoil,1,1.17,38.0
2024-01-18,carrot,Tuticorin,1,1.03,31.23
2024-01-18,carrot,Tenkasi,1,1.28,37.47
2024-01-18,cabbage,Tirunelveli,1,0.89,15.69
2024-01-18,cabbage,Madurai,1,1.07,21.61
2024-01-18,cabbage,Nagercoil,1,0.85,18.79
2024-01-18,cabbage,Tuticorin,1,0.97,18.38
2024-01-18,cabbage,Tenkasi,1,1.13,21.11
2024-01-18,potato,Tirunelveli,1,0.88,20.5
2024-01-18,potato,Madurai,1,1.3,33.55
2024-01-18,potato,Nagercoil,1,1.22,32.67
2024-01-18,potato,Tuticorin,1,1.06,26.24
2024-01-18,potato,Tenkasi,1,1.18,30.72
2024-01-18,beans,Tirunelveli,1,0.86,33.26
2024-01-18,beans,Madurai,1,1.15,44.31
2024-01-18,beans,Nagercoil,1,0.82,29.17
2024-01-18,beans,Tuticorin,1,0.98,35.54
2024-01-18,beans,Tenkasi,1,0.84,31.88
2024-01-18,okra,Tirunelveli,1,0.95,27.69
2024-01-18,okra,Madurai,1,1.0,31.14
2024-01-18,okra,Nagercoil,1,1.06,27.87
2024-01-18,okra,Tuticorin,1,1.26,35.59
2024-01-18,okra,Tenkasi,1,1.23,34.26
2024-01-19,tomato,Tirunelveli,1,0.9,23.64
2024-01-19,tomato,Madurai,1,1.24,35.05
2024-01-19,tomato,Nagercoil,1,1.23,34.02
2024-01-19,tomato,Tuticorin,1,0.95,26.49
2024-01-19,tomato,Tenkasi,1,0.84,20.81
2024-01-19,brinjal,Tirunelveli,1,1.15,26.61
2024-01-19,brinjal,Madurai,1,0.97,23.09
2024-01-19,brinjal,Nagercoil,1,1.21,28.9
2024-01-19,brinjal,Tuticorin,1,0.87,24.18
2024-01-19,brinjal,Tenkasi,1,1.18,27.51
2024-01-19,onion,Tirunelveli,1,0.89,24.83
2024-01-19,onion,Madurai,1,0.87,28.26
2024-01-19,onion,Nagercoil,1,0.98,32.49
2024-01-19,onion,Tuticorin,1,1.02,32.86
2024-01-19,onion,Tenkasi,1,0.96,26.5
2024-01-19,carrot,Tirunelveli,1,0.85,26.11
2024-01-19,carrot,Madurai,1,1.12,34.53
2024-01-19,carrot,Nagercoil,1,1.13,31.94
2024-01-19,carrot,Tuticorin,1,0.88,25.33
2024-01-19,carrot,Tenkasi,1,1.3,38.96
2024-01-19,cabbage,Tirunelveli,1,0.83,15.19
2024-01-19,cabbage,Madurai,1,0.86,16.04
2024-01-19,cabbage,Nagercoil,1,0.95,18.87
2024-01-19,cabbage,Tuticorin,1,0.83,15.14
2024-01-19,cabbage,Tenkasi,1,1.05,18.11
2024-01-19,potato,Tirunelveli,1,1.11,30.06
2024-01-19,potato,Madurai,1,1.06,25.87
2024-01-19,potato,Nagercoil,1,1.24,31.76
2024-01-19,potato,Tuticorin,1,1.02,25.68
2024-01-19,potato,Tenkasi,1,1.01,24.23
2024-01-19,beans,Tirunelveli,1,1.21,46.99
2024-01-19,beans,Madurai,1,0.81,31.45
2024-01-19,beans,Nagercoil,1,1.01,37.34
2024-01-19,beans,Tuticorin,1,0.93,34.96
2024-01-19,beans,Tenkasi,1,1.18,44.57
2024-01-19,okra,Tirunelveli,1,0.91,23.69
2024-01-19,okra,Madurai,1,0.81,21.04
2024-01-19,okra,Nagercoil,1,1.07,29.97
2024-01-19,okra,Tuticorin,1,1.03,26.92
2024-01-19,okra,Tenkasi,1,0.96,26.84
2024-01-20,tomato,Tirunelveli,1,1.17,27.95
2024-01-20,tomato,Madurai,1,1.0,26.13
2024-01-20,tomato,Nagercoil,1,1.03,28.1
2024-01-20,tomato,Tuticorin,1,1.28,34.65
2024-01-20,tomato,Tenkasi,1,1.19,33.79
2024-01-20,brinjal,Tirunelveli,1,1.02,22.41
2024-01-20,brinjal,Madurai,1,0.93,21.8
2024-01-20,brinjal,Nagercoil,1,1.12,27.84
2024-01-20,brinjal,Tuticorin,1,1.13,27.13
2024-01-20,brinjal,Tenkasi,1,1.11,27.38
2024-01-20,onion,Tirunelveli,1,0.83,25.09
2024-01-20,onion,Madurai,1,1.17,37.79
2024-01-20,onion,Nagercoil,1,1.06,33.72
2024-01-20,onion,Tuticorin,1,0.84,27.3
2024-01-20,onion,Tenkasi,1,1.16,36.15
2024-01-20,carrot,Tirunelveli,1,0.95,30.49
2024-01-20,carrot,Madurai,1,0.97,30.36
2024-01-20,carrot,Nagercoil,1,0.89,28.6
2024-01-20,carrot,Tuticorin,1,0.89,27.12
2024-01-20,carrot,Tenkasi,1,1.18,34.52
2024-01-20,cabbage,Tirunelveli,1,0.93,18.96
2024-01-20,cabbage,Madurai,1,0.99,21.14
2024-01-20,cabbage,Nagercoil,1,0.9,17.89
2024-01-20,cabbage,Tuticorin,1,1.19,21.59
2024-01-20,cabbage,Tenkasi,1,1.12,20.83
2024-01-20,potato,Tirunelveli,1,1.28,33.19
2024-01-20,potato,Madurai,1,1.2,33.13
2024-01-20,potato,Nagercoil,1,1.17,32.99
2024-01-20,potato,Tuticorin,1,1.21,29.83
2024-01-20,potato,Tenkasi,1,0.97,25.54
2024-01-20,beans,Tirunelveli,1,1.26,46.67
2024-01-20,beans,Madurai,1,1.02,36.31
2024-01-20,beans,Nagercoil,1,1.02,39.24
2024-01-20,beans,Tuticorin,1,0.92,34.85
2024-01-20,beans,Tenkasi,1,0.86,32.7
2024-01-20,okra,Tirunelveli,1,1.12,31.14
2024-01-20,okra,Madurai,1,0.94,26.81
2024-01-20,okra,Nagercoil,1,1.22,34.59
2024-01-20,okra,Tuticorin,1,1.26,36.46
2024-01-20,okra,Tenkasi,1,1.03,27.58
2024-01-21,tomato,Tirunelveli,1,1.22,34.15
2024-01-21,tomato,Madurai,1,1.13,31.42
2024-01-21,tomato,Nagercoil,1,0.89,24.37
2024-01-21,tomato,Tuticorin,1,1.27,34.14
2024-01-21,tomato,Tenkasi,1,0.82,21.94
2024-01-21,brinjal,Tirunelveli,1,1.16,27.38
2024-01-21,brinjal,Madurai,1,1.21,28.64
2024-01-21,brinjal,Nagercoil,1,1.22,26.62
2024-01-21,brinjal,Tuticorin,1,1.17,31.04
2024-01-21,brinjal,Tenkasi,1,1.05,26.54
2024-01-21,onion,Tirunelveli,1,0.95,33.32
2024-01-21,onion,Madurai,1,1.24,40.82
2024-01-21,onion,Nagercoil,1,1.12,35.13
2024-01-21,onion,Tuticorin,1,1.03,33.96
2024-01-21,onion,Tenkasi,1,0.8,27.19
2024-01-21,carrot,Tirunelveli,1,1.3,37.62
2024-01-21,carrot,Madurai,1,0.85,27.5
2024-01-21,carrot,Nagercoil,1,0.9,26.52
2024-01-21,carrot,Tuticorin,1,1.08,33.51
2024-01-21,carrot,Tenkasi,1,0.89,29.08
2024-01-21,cabbage,Tirunelveli,1,0.98,19.34
2024-01-21,cabbage,Madurai,1,0.8,17.71
2024-01-21,cabbage,Nagercoil,1,1.18,20.67
2024-01-21,cabbage,Tuticorin,1,0.87,15.26
2024-01-21,cabbage,Tenkasi,1,0.95,17.21
2024-01-21,potato,Tirunelveli,1,1.16,26.81
2024-01-21,potato,Madurai,1,1.24,29.52
2024-01-21,potato,Nagercoil,1,1.01,28.15
2024-01-21,potato,Tuticorin,1,1.15,31.36
2024-01-21,potato,Tenkasi,1,0.85,20.98
2024-01-21,beans,Tirunelveli,1,1.09,44.49
2024-01-21,beans,Madurai,1,0.83,30.88
2024-01-21,beans,Nagercoil,1,1.09,43.8
2024-01-21,beans,Tuticorin,1,1.1,44.28
2024-01-21,beans,Tenkasi,1,1.14,41.89
2024-01-21,okra,Tirunelveli,1,1.21,35.13
2024-01-21,okra,Madurai,1,1.05,31.0
2024-01-21,okra,Nagercoil,1,1.15,31.28
2024-01-21,okra,Tuticorin,1,1.19,29.22
2024-01-21,okra,Tenkasi,1,0.87,25.62
2024-01-22,tomato,Tirunelveli,1,0.96,24.65
2024-01-22,tomato,Madurai,1,0.91,24.26
2024-01-22,tomato,Nagercoil,1,1.1,29.82
2024-01-22,tomato,Tuticorin,1,1.01,28.03
2024-01-22,tomato,Tenkasi,1,1.12,29.52
2024-01-22,brinjal,Tirunelveli,1,1.0,24.16
2024-01-22,brinjal,Madurai,1,1.22,30.65
2024-01-22,brinjal,Nagercoil,1,1.09,22.96
2024-01-22,brinjal,Tuticorin,1,0.89,18.99
2024-01-22,brinjal,Tenkasi,1,0.81,17.47
2024-01-22,onion,Tirunelveli,1,0.81,25.4
2024-01-22,onion,Madurai,1,1.06,35.31
2024-01-22,onion,Nagercoil,1,0.95,32.17
2024-01-22,onion,Tuticorin,1,1.22,39.08
2024-01-22,onion,Tenkasi,1,0.89,28.51
2024-01-22,carrot,Tirunelveli,1,1.04,33.43
2024-01-22,carrot,Madurai,1,0.87,26.4
2024-01-22,carrot,Nagercoil,1,1.05,30.98
2024-01-22,carrot,Tuticorin,1,1.02,32.0
2024-01-22,carrot,Tenkasi,1,0.88,27.64
2024-01-22,cabbage,Tirunelveli,1,1.11,21.98
2024-01-22,cabbage,Madurai,1,1.13,20.98
2024-01-22,cabbage,Nagercoil,1,1.28,23.27
2024-01-22,cabbage,Tuticorin,1,0.92,16.53
2024-01-22,cabbage,Tenkasi,1,1.25,22.99
2024-01-22,potato,Tirunelveli,1,1.18,29.05
2024-01-22,potato,Madurai,1,1.02,25.65
2024-01-22,potato,Nagercoil,1,0.83,21.43
2024-01-22,potato,Tuticorin,1,1.25,32.49
2024-01-22,potato,Tenkasi,1,1.01,24.25
2024-01-22,beans,Tirunelveli,1,0.97,37.01
2024-01-22,beans,Madurai,1,1.08,40.77
2024-01-22,beans,Nagercoil,1,1.27,47.56
2024-01-22,beans,Tuticorin,1,0.93,34.09
2024-01-22,beans,Tenkasi,1,1.17,42.18
2024-01-22,okra,Tirunelveli,1,1.08,31.11
2024-01-22,okra,Madurai,1,1.03,28.96
2024-01-22,okra,Nagercoil,1,0.97,27.77
2024-01-22,okra,Tuticorin,1,0.86,23.31
2024-01-22,okra,Tenkasi,1,0.93,25.05
2024-01-23,tomato,Tirunelveli,1,1.23,34.46
2024-01-23,tomato,Madurai,1,0.86,27.04
2024-01-23,tomato,Nagercoil,1,1.23,32.61
2024-01-23,tomato,Tuticorin,1,1.15,31.24
2024-01-23,tomato,Tenkasi,1,1.07,28.68
2024-01-23,brinjal,Tirunelveli,1,1.04,23.41
2024-01-23,brinjal,Madurai,1,0.88,20.21
2024-01-23,brinjal,Nagercoil,1,1.01,26.8
2024-01-23,brinjal,Tuticorin,1,1.13,25.55
2024-01-23,brinjal,Tenkasi,1,1.06,25.09
2024-01-23,onion,Tirunelveli,1,1.2,37.83
2024-01-23,onion,Madurai,1,1.19,38.39
2024-01-23,onion,Nagercoil,1,0.9,27.98
2024-01-23,onion,Tuticorin,1,0.97,30.36
2024-01-23,onion,Tenkasi,1,1.18,35.83
2024-01-23,carrot,Tirunelveli,1,1.24,37.43
2024-01-23,carrot,Madurai,1,1.24,36.78
2024-01-23,carrot,Nagercoil,1,1.03,31.64
2024-01-23,carrot,Tuticorin,1,1.29,38.81
2024-01-23,carrot,Tenkasi,1,1.25,36.66
2024-01-23,cabbage,Tirunelveli,1,1.07,19.23
2024-01-23,cabbage,Madurai,1,1.13,21.83
2024-01-23,cabbage,Nagercoil,1,1.21,25.4
2024-01-23,cabbage,Tuticorin,1,1.28,23.96
2024-01-23,cabbage,Tenkasi,1,0.9,14.71
2024-01-23,potato,Tirunelveli,1,1.2,31.17
2024-01-23,potato,Madurai,1,1.09,29.87
2024-01-23,potato,Nagercoil,1,1.0,26.55
2024-01-23,potato,Tuticorin,1,1.26,30.62
2024-01-23,potato,Tenkasi,1,1.15,29.79
2024-01-23,beans,Tirunelveli,1,1.2,46.27
2024-01-23,beans,Madurai,1,1.25,46.51
2024-01-23,beans,Nagercoil,1,0.94,34.49
2024-01-23,beans,Tuticorin,1,1.25,46.14
2024-01-23,beans,Tenkasi,1,1.13,42.11
2024-01-23,okra,Tirunelveli,1,1.11,29.21
2024-01-23,okra,Madurai,1,0.84,23.81
2024-01-23,okra,Nagercoil,1,1.05,29.78
2024-01-23,okra,Tuticorin,1,1.28,36.27
2024-01-23,okra,Tenkasi,1,1.13,31.63
2024-01-24,tomato,Tirunelveli,1,1.12,28.24
2024-01-24,tomato,Madurai,1,0.81,21.29
2024-01-24,tomato,Nagercoil,1,1.08,31.71
2024-01-24,tomato,Tuticorin,1,1.25,33.8
2024-01-24,tomato,Tenkasi,1,0.84,21.36
2024-01-24,brinjal,Tirunelveli,1,1.23,29.96
2024-01-24,brinjal,Madurai,1,1.21,31.32
2024-01-24,brinjal,Nagercoil,1,0.96,23.16
2024-01-24,brinjal,Tuticorin,1,1.04,24.24
2024-01-24,brinjal,Tenkasi,1,0.98,25.11
2024-01-24,onion,Tirunelveli,1,1.05,33.02
2024-01-24,onion,Madurai,1,0.89,30.09
2024-01-24,onion,Nagercoil,1,1.16,36.43
2024-01-24,onion,Tuticorin,1,0.97,30.79
2024-01-24,onion,Tenkasi,1,1.03,34.21
2024-01-24,carrot,Tirunelveli,1,1.11,35.31
2024-01-24,carrot,Madurai,1,0.98,29.23
2024-01-24,carrot,Nagercoil,1,1.29,40.65
2024-01-24,carrot,Tuticorin,1,1.12,34.18
2024-01-24,carrot,Tenkasi,1,0.96,27.79
2024-01-24,cabbage,Tirunelveli,1,1.14,21.52
2024-01-24,cabbage,Madurai,1,1.22,24.36
2024-01-24,cabbage,Nagercoil,1,0.94,20.25
2024-01-24,cabbage,Tuticorin,1,1.06,21.96
2024-01-24,cabbage,Tenkasi,1,0.95,19.98
2024-01-24,potato,Tirunelveli,1,1.27,30.77
2024-01-24,potato,Madurai,1,1.24,32.96
2024-01-24,potato,Nagercoil,1,1.13,30.22
2024-01-24,potato,Tuticorin,1,0.93,24.41
2024-01-24,potato,Tenkasi,1,1.08,28.85
2024-01-24,beans,Tirunelveli,1,0.86,29.63
2024-01-24,beans,Madurai,1,1.23,42.95
2024-01-24,beans,Nagercoil,1,1.07,40.76
2024-01-24,beans,Tuticorin,1,0.86,32.09
2024-01-24,beans,Tenkasi,1,1.01,37.72
2024-01-24,okra,Tirunelveli,1,1.23,34.99
2024-01-24,okra,Madurai,1,0.95,26.74
2024-01-24,okra,Nagercoil,1,1.2,34.08
2024-01-24,okra,Tuticorin,1,0.81,23.94
2024-01-24,okra,Tenkasi,1,0.94,25.5
2024-01-25,tomato,Tirunelveli,1,1.24,33.74
2024-01-25,tomato,Madurai,1,1.07,27.8
2024-01-25,tomato,Nagercoil,1,0.85,19.97
2024-01-25,tomato,Tuticorin,1,1.1,29.1
2024-01-25,tomato,Tenkasi,1,0.95,27.07
2024-01-25,brinjal,Tirunelveli,1,0.82,18.19
2024-01-25,brinjal,Madurai,1,1.25,30.24
2024-01-25,brinjal,Nagercoil,1,1.1,27.28
2024-01-25,brinjal,Tuticorin,1,1.25,30.57
2024-01-25,brinjal,Tenkasi,1,0.82,18.36
2024-01-25,onion,Tirunelveli,1,1.09,34.1
2024-01-25,onion,Madurai,1,1.22,39.26
2024-01-25,onion,Nagercoil,1,1.1,35.86
2024-01-25,onion,Tuticorin,1,1.21,40.14
2024-01-25,onion,Tenkasi,1,1.24,40.95
2024-01-25,carrot,Tirunelveli,1,1.02,34.59
2024-01-25,carrot,Madurai,1,0.96,31.06
2024-01-25,carrot,Nagercoil,1,1.1,32.61
2024-01-25,carrot,Tuticorin,1,1.25,40.67
2024-01-25,carrot,Tenkasi,1,1.12,31.91
2024-01-25,cabbage,Tirunelveli,1,1.1,19.68
2024-01-25,cabbage,Madurai,1,1.06,21.61
2024-01-25,cabbage,Nagercoil,1,0.85,16.1
2024-01-25,cabbage,Tuticorin,1,1.13,18.19
2024-01-25,cabbage,Tenkasi,1,1.28,26.9
2024-01-25,potato,Tirunelveli,1,1.05,28.09
2024-01-25,potato,Madurai,1,1.12,28.66
2024-01-25,potato,Nagercoil,1,0.98,25.03
2024-01-25,potato,Tuticorin,1,1.04,26.4
2024-01-25,potato,Tenkasi,1,0.9,20.07
2024-01-25,beans,Tirunelveli,1,1.11,40.25
2024-01-25,beans,Madurai,1,1.06,38.81
2024-01-25,beans,Nagercoil,1,0.8,31.83
2024-01-25,beans,Tuticorin,1,1.09,40.0
2024-01-25,beans,Tenkasi,1,1.06,40.31
2024-01-25,okra,Tirunelveli,1,1.0,27.64
2024-01-25,okra,Madurai,1,0.84,22.25
2024-01-25,okra,Nagercoil,1,0.97,27.59
2024-01-25,okra,Tuticorin,1,1.05,29.42
2024-01-25,okra,Tenkasi,1,1.15,33.79
2024-01-26,tomato,Tirunelveli,1,1.3,34.24
2024-01-26,tomato,Madurai,1,1.0,25.82
2024-01-26,tomato,Nagercoil,1,1.01,28.42
2024-01-26,tomato,Tuticorin,1,1.16,30.82
2024-01-26,tomato,Tenkasi,1,1.1,31.05
2024-01-26,brinjal,Tirunelveli,1,1.28,29.4
2024-01-26,brinjal,Madurai,1,1.21,28.85
2024-01-26,brinjal,Nagercoil,1,1.14,26.12
2024-01-26,brinjal,Tuticorin,1,0.86,19.03
2024-01-26,brinjal,Tenkasi,1,0.98,19.97
2024-01-26,onion,Tirunelveli,1,0.86,30.03
2024-01-26,onion,Madurai,1,0.84,26.21
2024-01-26,onion,Nagercoil,1,0.84,27.86
